1049,1,10000000
1050,1,10000000
1051,1,95225
1052,1,76400
1053,1,145250
1054,1,185850
1055,1,8750
1056,1,52115
1057,1,119350
1058,1,276500
1059,1,328000
1060,1,565290
1061,1,725000
1062,1,66600
1063,1,10000000
1064,1,948750
1065,1,215280
1066,1,85250
1067,1,253650
1068,1,1128940
1069,1,1118250
1070,1,40690
1071,1,36180
1072,1,1030000
1073,1,215600
1074,1,859680
1075,1,231780
1076,1,218400
1077,1,284200
1078,1,297500
1079,1,273750
1080,1,62490
1081,1,43590
1082,1,785750
1083,1,482850
1084,1,59600
1085,1,86960
1086,1,52470
1087,1,674075
1088,1,235500
1089,1,188565
1090,1,132700
1091,1,1203610
1092,1,409045
1093,1,26500
1094,1,321480
1095,1,1273940
1096,1,451125
1097,1,148750
1098,1,392710
1099,1,34560
1100,1,25300
1101,1,862605
1102,1,916400
1103,1,597400
1104,1,23100
1105,1,50200
1106,1,430320
1107,1,332500
1108,1,28000
1109,1,480750
1110,1,160650
1111,1,140050
1112,1,535500
1113,1,125500
1114,1,128850
1115,1,129630
1116,1,55550
1117,1,67700
1118,1,1352500
1119,1,183600
1120,1,850000
1121,1,609720
1122,1,644250
1123,1,757920
1124,1,63450
1125,1,207200
1126,1,384610
1127,1,263500
1128,1,489900
1129,1,5480
1130,1,450500
1131,1,149175
1132,1,762120
1133,1,621540
1134,1,222600
1135,1,140010
1136,1,39400
1137,1,381750
1138,1,27250
1139,1,66300
1140,1,151830
1141,1,213750
1142,1,121600
1143,1,344700
1144,1,214830
1145,1,66000
1146,1,151320
1147,1,135980
1148,1,170800
1149,1,37500
1150,1,51600
1151,1,16800
1152,1,713450
1153,1,145925
1154,1,384300
1155,1,102850
1156,1,648000
1157,1,457240
1158,1,148800
1159,1,914750
1160,1,415400
1161,1,700650
1162,1,19120
1163,1,812000
1164,1,250920
1165,1,226500
1166,1,349370
1167,1,770800
1168,1,850675
1169,1,100630
1170,1,553000
1171,1,183780
1172,1,14800
1173,1,878850
1174,1,35700
1175,1,421800
1176,1,51100
1177,1,75500
1178,1,24540
1179,1,171000
1180,1,159250
1181,1,291450
1182,1,219450
1183,1,216825
1184,1,60200
1185,1,46000
1186,1,202950
1187,1,126070
1188,1,173275
1189,1,65000
1190,1,397210
1191,1,323010
1192,1,260000
1193,1,419125
1194,1,395270
1195,1,338940
1196,1,50715
1197,1,467310
1198,1,637500
1199,1,141300
1200,1,7810
1201,1,55330
1202,1,39375
1203,1,72250
1204,1,213720
1205,1,76140
1206,1,144000
1207,1,24680
1208,1,131450
1209,1,359600
1210,1,537725
1211,1,86850
1212,1,50280
1213,1,76350
1214,1,45390
1215,1,952380
1216,1,75150
1217,1,45000
1218,1,97200
1219,1,166500
1220,1,237720
1221,1,393920
1222,1,388350
1223,1,36750
1224,1,30050
1225,1,335660
1226,1,256400
1227,1,199600
1228,1,112040
1229,1,445000
1230,1,56250
1231,1,441875
1232,1,303450
1233,1,70500
1234,1,488035
1235,1,180620
1236,1,3640
1237,1,79660
1238,1,247500
1239,1,74120
1240,1,468300
1241,1,245120
1242,1,52400
1243,1,55080
1244,1,450870
1245,1,26560
1246,1,24750
1247,1,40200
1248,1,123750
1249,1,605800
1250,1,28750
1251,1,12010
1252,1,234000
1253,1,83650
1254,1,485500
1255,1,63700
1256,1,250855
1257,1,5740
1258,1,162000
1259,1,151150
1260,1,195510
1261,1,37600
1262,1,581100
1263,1,77500
1264,1,152375
1265,1,48150
